has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year,high_processing_delay,high_wage_flag
1,0,-0.2214860741453809,0.6984374827515043,1.203754590262027,1,0,46,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1,1
1,0,-0.1799168102240559,0.2263619063442036,-1.397809071853817,1,1,21,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,0,0
1,0,-0.1366865241902068,0.5568148098293141,-0.851779319265055,1,1,20,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0,0
1,0,-0.2057063640764026,0.6512299251107743,0.9321795537005452,1,1,10,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,0,-0.0848451498361674,-2.2520348697941244,0.6953348639766259,0,1,27,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,1
1,0,-0.0709013063126104,0.1791543487034736,0.5387451690880112,0,1,23,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,0,1
1,0,5.366148601277227,0.2735694639849337,1.0299163556945832,1,1,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
1,0,-0.1524225231509608,0.2971732428052988,0.7418660460029158,1,1,8,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
0,0,-0.2095966527083668,0.2735694639849337,1.9922361617548092,1,0,32,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,0,-0.1301735690647837,0.4387959157274889,-1.1103091749576706,1,1,17,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
0,1,-0.1274197692466517,0.6276261462904091,-1.0024487158081776,1,1,29,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0
0,0,-0.1876099652715356,-0.0804872183205417,0.3748336775696096,0,1,29,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
1,0,0.0722525731220262,-2.629695330919965,0.2793009881839852,1,1,15,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.1042528818877639,-0.0096758818594466,-0.0002784174626851,1,1,7,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,0
1,0,-0.1903200539814432,0.5332110310089491,0.473614313668122,1,1,7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
1,0,-0.1109843925543087,0.4623996945478539,-0.8059307096941665,1,1,33,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,0,-0.039778997256897,0.0375316757812834,1.7593577765512105,1,1,28,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,1,1
1,0,-0.1549577674279711,-2.8421293403032504,1.0593392993428632,1,1,8,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,1
1,0,-0.1373859019217959,-0.7886005829314926,0.1831815326293481,1,0,43,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,1
1,0,-0.2142300301801444,-0.6941854676500325,0.2768770512702398,1,1,16,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0,1
0,0,-0.1956965202930342,0.5568148098293141,0.151641383656158,1,1,28,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,1,1
0,0,-0.1279005914371192,0.6040223674700441,-1.406751231116962,1,0,46,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,1,0
0,0,-0.1063947261907554,0.7692488192125994,-0.2237034108345803,0,1,26,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.1298675913072134,-0.316525006524192,0.7987586968362516,0,1,33,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1
1,0,-0.073742528347191,-2.6060915520996,-0.3917160172999998,1,1,31,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0
0,1,-0.2428608060670717,0.6748337039311393,0.7823779046090469,1,0,47,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1,1
0,0,-0.0118475991015588,-0.3873363429852871,0.5101532408368901,0,1,33,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.1262832804328195,0.486003473368219,1.3617115128068014,1,0,37,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,1,-0.2132246746909851,-1.2842799381591583,-1.0067800687873087,1,1,25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0
1,0,-0.1814904101201313,0.509607252188584,3.6895997843395913,0,1,15,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,0.9277226721801252,-1.4731101687220785,-0.4230107810021218,1,0,38,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,0
0,0,-0.1661041000251719,-1.095449707596238,-1.3644836314293145,1,1,20,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0
1,0,-0.0993135266584162,0.6748337039311393,-0.0157507540335745,1,1,16,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.2092906749507966,0.3915883580867589,1.275029733823453,1,1,8,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,1
1,1,-0.1376481685711418,0.7220412615718693,2.746834495748578,1,1,10,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0,1
0,0,-0.1398337239823576,0.2735694639849337,2.290038831907052,1,1,18,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0,1
0,0,-0.2133120969074337,-1.5675252840035383,1.592616780796048,0,0,35,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1
0,0,-0.203826786422757,-0.4581476794463822,1.1613521668938471,1,1,16,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0,1
1,0,-0.2163718744831359,0.4387959157274889,0.490842783255336,1,1,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1
0,0,-0.2468385169154845,0.4151921369071239,1.2206763282604058,0,1,26,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,0,1
1,0,-0.2257260516431396,0.4387959157274889,0.8331510709046347,1,1,10,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,1
1,0,-0.22218545187697,-0.269317448883462,-1.3967209964511655,1,0,30,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,0
0,0,-0.126632969298614,0.4151921369071239,0.7114021083574658,0,1,30,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,1
0,0,-0.2352987843442649,0.0611354546016484,-1.3944402880421676,1,0,33,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,1,0
1,0,-0.1631317446659183,0.2263619063442036,0.7275505798072011,1,1,12,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.1560068340253547,0.7220412615718693,-1.2621770967830934,1,1,22,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0
1,0,-0.1068318372729986,0.4151921369071239,-1.275063231642934,1,1,28,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
0,0,-0.1265892581903897,-0.1040909971409067,0.4985487517331143,1,1,20,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1
0,0,-0.1538649897223632,0.1555505698831085,0.2449067207107326,1,0,37,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1,1
0,0,-0.1365553908655339,0.8164563768533294,0.3633132556420332,1,0,56,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1
0,0,6.571176432805185,0.5568148098293141,0.83498748428742,1,0,51,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,1,1
0,0,-0.0907024383382258,-0.6941854676500325,0.7584388294838731,1,0,44,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
1,0,-0.0071267994133326,0.3915883580867589,-0.2902709818693345,1,1,18,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.1508489232548854,0.486003473368219,-0.911292631778062,1,0,49,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,1,0
1,0,-0.122218147367958,0.6984374827515043,-0.3379590342707991,1,1,15,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0,0
0,1,-0.1380415685451606,0.5568148098293141,-0.4273372111285927,1,0,40,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0
0,0,-0.1725296329341464,0.3679845792663938,-0.2337142210598219,1,0,52,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,1,0
1,0,-0.1707811886051737,0.4151921369071239,-0.2148595060303209,1,1,12,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.2488055167855787,0.0139278969609184,-0.6627451852376474,1,1,22,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0
1,1,-0.2029088531500464,0.6040223674700441,0.1159739907487528,1,1,8,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,0,1
0,0,-0.2429482282835203,0.6748337039311393,-0.7036648832526368,1,1,33,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,1,0
1,0,-0.1209068141212285,-0.1985061124223668,0.4074379200793761,1,1,8,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0,1
1,0,-0.0532420185899865,-0.3873363429852871,-0.9961086496031502,1,0,32,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1,0
1,0,-0.060629195879896,0.5804185886496791,-0.2519884181563794,1,1,12,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0
0,1,-0.1505429454973152,0.7928525980329644,0.8651522639635123,1,1,27,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0,1
1,0,-0.1748463216700352,0.6512299251107743,2.508485306515471,0,1,29,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.0177923098200658,0.3443808004460288,0.3263041960442047,1,1,11,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,0,1
0,0,-0.2317581845780953,-1.968789523949744,0.0333056620669712,1,0,40,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
0,0,-0.1933798315571454,0.4387959157274889,-0.1703483976591433,1,0,53,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1,0
1,0,-0.1724859218259221,0.6984374827515043,-0.2220072987526143,1,1,11,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,0
1,0,-0.2251140961279992,-0.7177892464703975,-0.999800789098388,1,1,17,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
0,0,-0.104952259619353,0.6512299251107743,0.532852135772638,1,1,26,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1
1,0,-0.2059686307257485,0.4387959157274889,-0.3414377870372608,1,1,17,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0
0,0,-0.1904511873061162,0.6512299251107743,1.266999425091554,1,1,33,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
0,1,-0.1229612362077714,-3.2197898014290907,1.2153075787533565,1,0,53,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,1
1,0,-0.237659184188378,-1.2842799381591583,1.3097218338826542,1,1,15,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,1
0,0,-0.1439425681554434,0.6276261462904091,-0.7326616214648255,1,1,19,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0,0
0,0,-0.0623339291006444,0.4387959157274889,-1.344298799479093,1,0,32,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0
1,0,2.788854238155075,-0.1276947759612717,-0.6056351715253099,1,1,25,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,0,0
0,0,-0.0105799769630536,-2.9365444555847104,-0.546086641681733,1,0,55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0
1,0,-0.1282502803029137,-0.4581476794463822,0.6438049037547577,1,1,13,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,0,1
1,0,-0.087555238546075,-1.142657265236968,-0.2178452161688032,1,1,15,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0
0,1,-0.1801353657651775,-3.054563349686536,1.6763204232603917,1,1,34,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
1,0,-0.1390469240343199,-1.7327517357460938,0.1905913725855599,1,1,19,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0,1
1,0,-0.1938169426393885,0.509607252188584,1.2624065928999657,0,1,19,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0,1
0,0,-0.1742343661548947,0.4623996945478539,0.2037783694791406,1,0,45,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,1
0,0,-0.1774252770552698,0.6984374827515043,-1.407499896656138,1,0,38,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1,0
0,0,-0.0576131294124182,0.4387959157274889,1.5142139146039444,0,0,48,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1,1
1,0,-0.1706063441722765,-0.4345439006260171,-0.1769808055759988,1,1,10,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0
1,1,-0.0536354185640054,0.4387959157274889,-1.01210299789652,1,1,31,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0
