has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,full_time_position,case_status,processing_time_days,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
0,0,-0.18760996527153562,-0.08048721832054172,0.37483367756960967,0,1,29,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,0.07225257312202621,-2.629695330919965,0.27930098818398524,1,1,15,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.10425288188776398,-0.009675881859446627,-0.0002784174626851924,1,1,7,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.19032005398144325,0.5332110310089491,0.47361431366812207,1,1,7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.11098439255430873,0.46239969454785396,-0.8059307096941665,1,1,33,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.03977899725689708,0.037531675781283434,1.7593577765512103,1,1,28,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.15495776742797115,-2.8421293403032504,1.0593392993428632,1,1,8,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0,-0.13738590192179592,-0.7886005829314926,0.1831815326293481,1,0,43,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.2142300301801444,-0.6941854676500325,0.27687705127023987,1,1,16,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0,0,-0.1956965202930342,0.5568148098293141,0.15164138365615806,1,1,28,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,-0.12790059143711924,0.6040223674700441,-1.406751231116962,1,0,46,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
0,0,-0.10639472619075549,0.7692488192125994,-0.22370341083458037,0,1,26,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.12986759130721348,-0.316525006524192,0.7987586968362516,0,1,33,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1,0,-0.07374252834719103,-2.6060915520996,-0.3917160172999998,1,1,31,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,1,-0.24286080606707172,0.6748337039311393,0.7823779046090469,1,0,47,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,-0.011847599101558812,-0.38733634298528713,0.5101532408368901,0,1,33,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.12628328043281953,0.48600347336821903,1.3617115128068014,1,0,37,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,1,-0.2132246746909851,-1.2842799381591583,-1.0067800687873087,1,1,25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.1814904101201313,0.509607252188584,3.6895997843395905,0,1,15,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,0.9277226721801253,-1.4731101687220785,-0.42301078100212186,1,0,38,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.1661041000251719,-1.095449707596238,-1.3644836314293143,1,1,20,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.09931352665841621,0.6748337039311393,-0.015750754033574527,1,1,16,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.20929067495079662,0.3915883580867589,1.275029733823453,1,1,8,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,1,-0.13764816857114182,0.7220412615718693,2.746834495748578,1,1,10,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
0,0,-0.13983372398235763,0.27356946398493376,2.2900388319070517,1,1,18,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,-0.21331209690743375,-1.5675252840035385,1.592616780796048,0,0,35,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.20382678642275706,-0.4581476794463822,1.1613521668938473,1,1,16,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
1,0,-0.2163718744831359,0.43879591572748894,0.49084278325533603,1,1,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,-0.24683851691548453,0.4151921369071239,1.2206763282604058,0,1,26,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.22572605164313964,0.43879591572748894,0.8331510709046347,1,1,10,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1,0,-0.22218545187697,-0.269317448883462,-1.3967209964511655,1,0,30,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,-0.12663296929861406,0.4151921369071239,0.7114021083574658,0,1,30,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.23529878434426496,0.061135454601648466,-1.3944402880421676,1,0,33,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,-0.16313174466591837,0.22636190634420367,0.7275505798072011,1,1,12,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.15600683402535476,0.7220412615718693,-1.2621770967830934,1,1,22,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,-0.10683183727299865,0.4151921369071239,-1.275063231642934,1,1,28,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.12658925819038974,-0.10409099714090675,0.49854875173311436,1,1,20,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.15386498972236326,0.15555056988310859,0.2449067207107326,1,0,37,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
0,0,-0.1365553908655339,0.8164563768533294,0.36331325564203326,1,0,56,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,6.571176432805185,0.5568148098293141,0.83498748428742,1,0,51,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.09070243833822585,-0.6941854676500325,0.7584388294838731,1,0,44,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.007126799413332625,0.3915883580867589,-0.29027098186933453,1,1,18,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.15084892325488541,0.48600347336821903,-0.9112926317780619,1,0,49,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.12221814736795808,0.6984374827515043,-0.3379590342707991,1,1,15,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,1,-0.13804156854516067,0.5568148098293141,-0.42733721112859274,1,0,40,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.17252963293414642,0.36798457926639383,-0.23371422105982192,1,0,52,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
1,0,-0.17078118860517374,0.4151921369071239,-0.21485950603032097,1,1,12,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
0,0,-0.24880551678557877,0.013927896960918403,-0.6627451852376474,1,1,22,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,1,-0.20290885315004642,0.6040223674700441,0.11597399074875284,1,1,8,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,-0.24294822828352036,0.6748337039311393,-0.7036648832526368,1,1,33,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,-0.12090681412122858,-0.19850611242236688,0.4074379200793761,1,1,8,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.053242018589986576,-0.38733634298528713,-0.9961086496031502,1,0,32,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1,0,-0.06062919587989607,0.5804185886496791,-0.25198841815637946,1,1,12,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,1,-0.1505429454973152,0.7928525980329644,0.8651522639635123,1,1,27,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,-0.1748463216700352,0.6512299251107743,2.508485306515471,0,1,29,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.01779230982006586,0.3443808004460288,0.3263041960442047,1,1,11,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0,0,-0.23175818457809533,-1.9687895239497442,0.033305662066971296,1,0,40,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,-0.19337983155714542,0.43879591572748894,-0.1703483976591433,1,0,53,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1,0,-0.1724859218259221,0.6984374827515043,-0.22200729875261435,1,1,11,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.2251140961279992,-0.7177892464703975,-0.9998007890983879,1,1,17,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.10495225961935305,0.6512299251107743,0.532852135772638,1,1,26,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,-0.20596863072574856,0.43879591572748894,-0.34143778703726085,1,1,17,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,-0.1904511873061162,0.6512299251107743,1.266999425091554,1,1,33,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,1,-0.12296123620777145,-3.2197898014290907,1.2153075787533565,1,0,53,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,-0.23765918418837806,-1.2842799381591583,1.3097218338826542,1,1,15,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,0,-0.1439425681554434,0.6276261462904091,-0.7326616214648255,1,1,19,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.06233392910064442,0.43879591572748894,-1.344298799479093,1,0,32,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,0,2.788854238155075,-0.12769477596127177,-0.6056351715253099,1,1,25,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
0,0,-0.010579976963053631,-2.9365444555847104,-0.546086641681733,1,0,55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,-0.12825028030291377,-0.4581476794463822,0.6438049037547577,1,1,13,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.08755523854607507,-1.142657265236968,-0.21784521616880326,1,1,15,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
0,1,-0.1801353657651775,-3.0545633496865356,1.6763204232603917,1,1,34,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,0,-0.13904692403431995,-1.7327517357460938,0.19059137258555997,1,1,19,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1,0,-0.19381694263938856,0.509607252188584,1.2624065928999655,0,1,19,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0,0,-0.17423436615489477,0.46239969454785396,0.20377836947914066,1,0,45,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,0,-0.17742527705526986,0.6984374827515043,-1.407499896656138,1,0,38,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,-0.05761312941241823,0.43879591572748894,1.5142139146039444,0,0,48,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1,0,-0.1706063441722765,-0.43454390062601717,-0.17698080557599885,1,1,10,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1,1,-0.05363541856400542,0.43879591572748894,-1.01210299789652,1,1,31,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,0,-0.21409889685547145,-0.6705816888296675,-0.32348546876849327,1,1,27,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,0,-0.14092650168796556,-0.5053552370871123,0.4782438779141762,1,1,30,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0,0,-0.08488886094439176,0.6984374827515043,1.2301265013038318,1,1,19,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,0,-0.15762414502965447,0.36798457926639383,-1.0130455348404837,1,0,47,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,0,-0.2382711397035185,-1.6619403992849988,-0.15386649761191512,1,1,14,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1,0,-0.09520468248533046,0.6512299251107743,0.2649211462227124,1,1,18,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
